ncessch,ncesag,county,zip,locale,title1_status,total_n,fr_lnch_n,red_lnch_n,pupil_tch_ratio,ipr_est,leaid,st_schid,lea_name,lea_cwiftest,sch_name,p_american_indian_alaska_native,p_asian,p_native_hawaiian_pacific_islander,p_black_african_american,p_hispanic_latino,p_white,p_multiracial,fr_lnch_prop,red_lnch_prop,enrl_grd,percent_level_4,percent_level_3,percent_level_2,percent_level_1,sch_percent_level_4,sch_percent_level_3,sch_percent_level_2,sch_percent_level_1,under_25,under_50,under_75,under_100,under_200,over_200,percent_less_than_9th_grade,percent_high_school_graduate_or_higher,percent_bachelors_degree_or_higher,percent_associates_degree,percent_graduate_or_professional_degree,percent_bachelors_degree,percent_high_school_graduate,percent_9th_to_12th_grade_no_diploma,percent_some_college,median_income,median_rent
411224001668,4112240,Washington County,97224,21-Suburb: Large,6-Not eligible for either TAS or SWP,557,88,11,19.59,656,4112240,4364,Tigard-Tualatin School District,1.049,Alberta Rider Elementary School,0.0018600000000000001,0.11359,0.0018600000000000001,0.04097,0.18808,0.56238,0.09125,0.15798922800718132,0.019748653500897665,4,48.7,25.7,12.4,13.3,43.9,31.3,14.6,10.2,0.1471720461948475,0.18152206100088836,0.12851643470535978,0.113710393840687,0.294344092389695,0.13473497186852235,1.6,94.6,46.7,9.1,17.6,29,22.5,3,24.7,34401,1183
411224001668,4112240,Washington County,97224,21-Suburb: Large,6-Not eligible for either TAS or SWP,557,88,11,19.59,656,4112240,4364,Tigard-Tualatin School District,1.049,Alberta Rider Elementary School,0.0018600000000000001,0.11359,0.0018600000000000001,0.04097,0.18808,0.56238,0.09125,0.15798922800718132,0.019748653500897665,5,39.6,36.8,14.2,9.4,43.9,31.3,14.6,10.2,0.1471720461948475,0.18152206100088836,0.12851643470535978,0.113710393840687,0.294344092389695,0.13473497186852235,1.6,94.6,46.7,9.1,17.6,29,22.5,3,24.7,34401,1183
410883004189,4108830,Clackamas County,97267,21-Suburb: Large,6-Not eligible for either TAS or SWP,958,330,87,19.75,331,4108830,3530,North Clackamas School District,0.972,Alder Creek Middle School,0.00711,0.0203,0.00508,0.01827,0.25584,0.61726,0.07614,0.3444676409185804,0.09081419624217119,6,22.5,34.8,25.8,16.9,18.4,35.2,21.8,24.6,0.17638588912886968,0.21634269258459324,0.17386609071274298,0.14362850971922247,0.24550035997120231,0.04427645788336933,2.3,92.5,30.4,8.9,10.1,15.7,26.7,6,32.8,34855,1145
410883004189,4108830,Clackamas County,97267,21-Suburb: Large,6-Not eligible for either TAS or SWP,958,330,87,19.75,331,4108830,3530,North Clackamas School District,0.972,Alder Creek Middle School,0.00711,0.0203,0.00508,0.01827,0.25584,0.61726,0.07614,0.3444676409185804,0.09081419624217119,7,18,33.4,20.3,28.2,18.4,35.2,21.8,24.6,0.17638588912886968,0.21634269258459324,0.17386609071274298,0.14362850971922247,0.24550035997120231,0.04427645788336933,2.3,92.5,30.4,8.9,10.1,15.7,26.7,6,32.8,34855,1145
410883004189,4108830,Clackamas County,97267,21-Suburb: Large,6-Not eligible for either TAS or SWP,958,330,87,19.75,331,4108830,3530,North Clackamas School District,0.972,Alder Creek Middle School,0.00711,0.0203,0.00508,0.01827,0.25584,0.61726,0.07614,0.3444676409185804,0.09081419624217119,8,14.3,37.6,18.8,29.3,18.4,35.2,21.8,24.6,0.17638588912886968,0.21634269258459324,0.17386609071274298,0.14362850971922247,0.24550035997120231,0.04427645788336933,2.3,92.5,30.4,8.9,10.1,15.7,26.7,6,32.8,34855,1145
411052000997,4110520,Multnomah County,97233,11-City: Large,5-Eligible for Title I SWP provides SWP program,485,418,19,16.51,210,4110520,943,Reynolds School District,1,Alder Elementary School,0.00459,0.06881,0.04587,0.11927,0.54817,0.15596,0.05734,0.8618556701030928,0.03917525773195876,3,4.2,5.6,19.7,70.4,2.5,10.5,21.1,65.8,0.3097502972651605,0.3590963139120095,0.1724137931034483,0.09482758620689655,0.059453032104637336,0.0044589774078478,10.4,77.7,12.5,8.7,3,8.8,30.3,13.2,25.5,30168,1094
411052000997,4110520,Multnomah County,97233,11-City: Large,5-Eligible for Title I SWP provides SWP program,485,418,19,16.51,210,4110520,943,Reynolds School District,1,Alder Elementary School,0.00459,0.06881,0.04587,0.11927,0.54817,0.15596,0.05734,0.8618556701030928,0.03917525773195876,4,0,7.6,17.7,74.7,2.5,10.5,21.1,65.8,0.3097502972651605,0.3590963139120095,0.1724137931034483,0.09482758620689655,0.059453032104637336,0.0044589774078478,10.4,77.7,12.5,8.7,3,8.8,30.3,13.2,25.5,30168,1094
411052000997,4110520,Multnomah County,97233,11-City: Large,5-Eligible for Title I SWP provides SWP program,485,418,19,16.51,210,4110520,943,Reynolds School District,1,Alder Elementary School,0.00459,0.06881,0.04587,0.11927,0.54817,0.15596,0.05734,0.8618556701030928,0.03917525773195876,5,3.4,17.2,25.3,54,2.5,10.5,21.1,65.8,0.3097502972651605,0.3590963139120095,0.1724137931034483,0.09482758620689655,0.059453032104637336,0.0044589774078478,10.4,77.7,12.5,8.7,3,8.8,30.3,13.2,25.5,30168,1094
410394001028,4103940,Multnomah County,97236,11-City: Large,5-Eligible for Title I SWP provides SWP program,746,478,100,19.33,211,4103940,980,David Douglas School District,1,Alice Ott Middle School,0.00837,0.15062999999999999,0.03068,0.106,0.23431,0.39749,0.07252,0.6407506702412868,0.13404825737265416,6,19,32.1,21.9,27,19.9,36.4,22.6,21.2,0.2731067382230173,0.3228980322003578,0.16845557543231962,0.10137149672033392,0.11717352415026834,0.01699463327370304,9.7,81.1,17.6,9.9,5.7,11.5,32.2,11.9,24.3,30168,1094
410394001028,4103940,Multnomah County,97236,11-City: Large,5-Eligible for Title I SWP provides SWP program,746,478,100,19.33,211,4103940,980,David Douglas School District,1,Alice Ott Middle School,0.00837,0.15062999999999999,0.03068,0.106,0.23431,0.39749,0.07252,0.6407506702412868,0.13404825737265416,7,17.6,40.8,21,20.6,19.9,36.4,22.6,21.2,0.2731067382230173,0.3228980322003578,0.16845557543231962,0.10137149672033392,0.11717352415026834,0.01699463327370304,9.7,81.1,17.6,9.9,5.7,11.5,32.2,11.9,24.3,30168,1094
410394001028,4103940,Multnomah County,97236,11-City: Large,5-Eligible for Title I SWP provides SWP program,746,478,100,19.33,211,4103940,980,David Douglas School District,1,Alice Ott Middle School,0.00837,0.15062999999999999,0.03068,0.106,0.23431,0.39749,0.07252,0.6407506702412868,0.13404825737265416,8,23.3,36.3,25.1,15.3,19.9,36.4,22.6,21.2,0.2731067382230173,0.3228980322003578,0.16845557543231962,0.10137149672033392,0.11717352415026834,0.01699463327370304,9.7,81.1,17.6,9.9,5.7,11.5,32.2,11.9,24.3,30168,1094
410591000457,4105910,Josephine County,97527,13-City: Small,5-Eligible for Title I SWP provides SWP program,462,234,34,21,341,4105910,435,Grants Pass School District,0.836,Allen Dale Elementary School,0.00462,0.00462,0.00231,0,0.09007,0.81755,0.08083,0.5064935064935064,0.0735930735930736,3,28.6,26,24.7,20.8,24.4,32.2,18.2,25.2,0.22604790419161677,0.18263473053892215,0.14520958083832336,0.12275449101796407,0.22005988023952097,0.10329341317365269,1.4,89.7,18,7.7,6.9,10.8,32.3,8.6,28.7,21057,847
410591000457,4105910,Josephine County,97527,13-City: Small,5-Eligible for Title I SWP provides SWP program,462,234,34,21,341,4105910,435,Grants Pass School District,0.836,Allen Dale Elementary School,0.00462,0.00462,0.00231,0,0.09007,0.81755,0.08083,0.5064935064935064,0.0735930735930736,4,23.6,29.2,16.9,30.3,24.4,32.2,18.2,25.2,0.22604790419161677,0.18263473053892215,0.14520958083832336,0.12275449101796407,0.22005988023952097,0.10329341317365269,1.4,89.7,18,7.7,6.9,10.8,32.3,8.6,28.7,21057,847
410591000457,4105910,Josephine County,97527,13-City: Small,5-Eligible for Title I SWP provides SWP program,462,234,34,21,341,4105910,435,Grants Pass School District,0.836,Allen Dale Elementary School,0.00462,0.00462,0.00231,0,0.09007,0.81755,0.08083,0.5064935064935064,0.0735930735930736,5,21.7,40.2,14.1,23.9,24.4,32.2,18.2,25.2,0.22604790419161677,0.18263473053892215,0.14520958083832336,0.12275449101796407,0.22005988023952097,0.10329341317365269,1.4,89.7,18,7.7,6.9,10.8,32.3,8.6,28.7,21057,847
410933001725,4109330,Clackamas County,97045,21-Suburb: Large,6-Not eligible for either TAS or SWP,376,NA,NA,14.56,301,4109330,4585,Oregon City School District,0.972,Alliance Charter Academy,0.00517,0.03101,0,0.00517,0.04651,0.84496,0.06718,NA,NA,3,20,36,28,16,32.8,39.2,19,9,0.15285024154589372,0.18492753623188407,0.1603864734299517,0.1472463768115942,0.2873429951690821,0.0672463768115942,2.5,92.4,27.8,12.2,7.9,16.9,28.9,5.6,31.6,34855,1145
410933001725,4109330,Clackamas County,97045,21-Suburb: Large,6-Not eligible for either TAS or SWP,376,NA,NA,14.56,301,4109330,4585,Oregon City School District,0.972,Alliance Charter Academy,0.00517,0.03101,0,0.00517,0.04651,0.84496,0.06718,NA,NA,4,40.9,36.4,13.6,9.1,32.8,39.2,19,9,0.15285024154589372,0.18492753623188407,0.1603864734299517,0.1472463768115942,0.2873429951690821,0.0672463768115942,2.5,92.4,27.8,12.2,7.9,16.9,28.9,5.6,31.6,34855,1145
410933001725,4109330,Clackamas County,97045,21-Suburb: Large,6-Not eligible for either TAS or SWP,376,NA,NA,14.56,301,4109330,4585,Oregon City School District,0.972,Alliance Charter Academy,0.00517,0.03101,0,0.00517,0.04651,0.84496,0.06718,NA,NA,5,15,50,15,20,32.8,39.2,19,9,0.15285024154589372,0.18492753623188407,0.1603864734299517,0.1472463768115942,0.2873429951690821,0.0672463768115942,2.5,92.4,27.8,12.2,7.9,16.9,28.9,5.6,31.6,34855,1145
410933001725,4109330,Clackamas County,97045,21-Suburb: Large,6-Not eligible for either TAS or SWP,376,NA,NA,14.56,301,4109330,4585,Oregon City School District,0.972,Alliance Charter Academy,0.00517,0.03101,0,0.00517,0.04651,0.84496,0.06718,NA,NA,6,43.5,30.4,21.7,4.3,32.8,39.2,19,9,0.15285024154589372,0.18492753623188407,0.1603864734299517,0.1472463768115942,0.2873429951690821,0.0672463768115942,2.5,92.4,27.8,12.2,7.9,16.9,28.9,5.6,31.6,34855,1145
410933001725,4109330,Clackamas County,97045,21-Suburb: Large,6-Not eligible for either TAS or SWP,376,NA,NA,14.56,301,4109330,4585,Oregon City School District,0.972,Alliance Charter Academy,0.00517,0.03101,0,0.00517,0.04651,0.84496,0.06718,NA,NA,7,25.6,43.6,23.1,7.7,32.8,39.2,19,9,0.15285024154589372,0.18492753623188407,0.1603864734299517,0.1472463768115942,0.2873429951690821,0.0672463768115942,2.5,92.4,27.8,12.2,7.9,16.9,28.9,5.6,31.6,34855,1145
410933001725,4109330,Clackamas County,97045,21-Suburb: Large,6-Not eligible for either TAS or SWP,376,NA,NA,14.56,301,4109330,4585,Oregon City School District,0.972,Alliance Charter Academy,0.00517,0.03101,0,0.00517,0.04651,0.84496,0.06718,NA,NA,8,31.6,42.1,18.4,7.9,32.8,39.2,19,9,0.15285024154589372,0.18492753623188407,0.1603864734299517,0.1472463768115942,0.2873429951690821,0.0672463768115942,2.5,92.4,27.8,12.2,7.9,16.9,28.9,5.6,31.6,34855,1145
411004001652,4110040,Multnomah County,97211,11-City: Large,6-Not eligible for either TAS or SWP,197,102,10,8.76,352,4110040,4507,Portland School District,0.999,Alliance High School,0.00469,0.02817,0,0.15493,0.2723,0.42723,0.11268,0.5177664974619289,0.050761421319796954,NA,NA,NA,NA,NA,9.5,14.3,14.3,61.9,0.20417551309271054,0.2105449398443029,0.13906581740976645,0.10580325548478414,0.24062278839348902,0.09978768577494693,2.3,94.4,55.2,6.5,21.1,32.5,16.4,4.2,22.9,30168,1094
410192001239,4101920,Washington County,97078,21-Suburb: Large,6-Not eligible for either TAS or SWP,1858,923,271,20.48,321,4101920,1186,Beaverton School District,1.051,Aloha High School,0.00493,0.07068,0.01808,0.0526,0.44493,0.35342,0.05534,0.4967707212055974,0.1458557588805167,NA,NA,NA,NA,NA,26.9,38.1,20.4,14.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34401,1183
410192001204,4101920,Washington County,97078,21-Suburb: Large,5-Eligible for Title I SWP provides SWP program,930,616,121,18.95,253,4101920,1153,Beaverton School District,1.051,Aloha-Huber Park School,0.00449,0.05955,0.00225,0.04944,0.58989,0.24944,0.04494,0.6623655913978495,0.13010752688172042,3,22.6,20.3,32.3,24.8,16.8,36.1,23.2,23.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34401,1183
410192001204,4101920,Washington County,97078,21-Suburb: Large,5-Eligible for Title I SWP provides SWP program,930,616,121,18.95,253,4101920,1153,Beaverton School District,1.051,Aloha-Huber Park School,0.00449,0.05955,0.00225,0.04944,0.58989,0.24944,0.04494,0.6623655913978495,0.13010752688172042,4,16.3,27.1,18.6,38,16.8,36.1,23.2,23.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34401,1183
410192001204,4101920,Washington County,97078,21-Suburb: Large,5-Eligible for Title I SWP provides SWP program,930,616,121,18.95,253,4101920,1153,Beaverton School District,1.051,Aloha-Huber Park School,0.00449,0.05955,0.00225,0.04944,0.58989,0.24944,0.04494,0.6623655913978495,0.13010752688172042,5,17.2,33.6,25.4,23.8,16.8,36.1,23.2,23.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34401,1183
410192001204,4101920,Washington County,97078,21-Suburb: Large,5-Eligible for Title I SWP provides SWP program,930,616,121,18.95,253,4101920,1153,Beaverton School District,1.051,Aloha-Huber Park School,0.00449,0.05955,0.00225,0.04944,0.58989,0.24944,0.04494,0.6623655913978495,0.13010752688172042,6,18.8,45.3,17.2,18.8,16.8,36.1,23.2,23.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34401,1183
410192001204,4101920,Washington County,97078,21-Suburb: Large,5-Eligible for Title I SWP provides SWP program,930,616,121,18.95,253,4101920,1153,Beaverton School District,1.051,Aloha-Huber Park School,0.00449,0.05955,0.00225,0.04944,0.58989,0.24944,0.04494,0.6623655913978495,0.13010752688172042,7,7,64.9,17.5,10.5,16.8,36.1,23.2,23.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34401,1183
410192001204,4101920,Washington County,97078,21-Suburb: Large,5-Eligible for Title I SWP provides SWP program,930,616,121,18.95,253,4101920,1153,Beaverton School District,1.051,Aloha-Huber Park School,0.00449,0.05955,0.00225,0.04944,0.58989,0.24944,0.04494,0.6623655913978495,0.13010752688172042,8,10.9,60,20,9.1,16.8,36.1,23.2,23.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34401,1183
410120000019,4101200,Benton County,97324,42-Rural: Distant,2-Eligible for Title I TAS provides TAS program,226,100,21,16.14,217,4101200,17,Alsea School District,0.874,Alsea Charter School,0.01558,0.05607,0,0.00623,0.08723,0.78816,0.04673,0.4424778761061947,0.09292035398230089,3,8.3,8.3,41.7,41.7,5.2,16.9,26,51.9,0.2804878048780488,0.23170731707317074,0.2073170731707317,0.10975609756097561,0.17073170731707318,0,1.9,92,21.7,12.7,10.3,11.9,29.5,12.6,23.8,23648,962
410120000019,4101200,Benton County,97324,42-Rural: Distant,2-Eligible for Title I TAS provides TAS program,226,100,21,16.14,217,4101200,17,Alsea School District,0.874,Alsea Charter School,0.01558,0.05607,0,0.00623,0.08723,0.78816,0.04673,0.4424778761061947,0.09292035398230089,4,0,17.6,41.2,41.2,5.2,16.9,26,51.9,0.2804878048780488,0.23170731707317074,0.2073170731707317,0.10975609756097561,0.17073170731707318,0,1.9,92,21.7,12.7,10.3,11.9,29.5,12.6,23.8,23648,962
410120000019,4101200,Benton County,97324,42-Rural: Distant,2-Eligible for Title I TAS provides TAS program,226,100,21,16.14,217,4101200,17,Alsea School District,0.874,Alsea Charter School,0.01558,0.05607,0,0.00623,0.08723,0.78816,0.04673,0.4424778761061947,0.09292035398230089,5,11.1,22.2,11.1,55.6,5.2,16.9,26,51.9,0.2804878048780488,0.23170731707317074,0.2073170731707317,0.10975609756097561,0.17073170731707318,0,1.9,92,21.7,12.7,10.3,11.9,29.5,12.6,23.8,23648,962
410120000019,4101200,Benton County,97324,42-Rural: Distant,2-Eligible for Title I TAS provides TAS program,226,100,21,16.14,217,4101200,17,Alsea School District,0.874,Alsea Charter School,0.01558,0.05607,0,0.00623,0.08723,0.78816,0.04673,0.4424778761061947,0.09292035398230089,6,0,10,30,60,5.2,16.9,26,51.9,0.2804878048780488,0.23170731707317074,0.2073170731707317,0.10975609756097561,0.17073170731707318,0,1.9,92,21.7,12.7,10.3,11.9,29.5,12.6,23.8,23648,962
410120000019,4101200,Benton County,97324,42-Rural: Distant,2-Eligible for Title I TAS provides TAS program,226,100,21,16.14,217,4101200,17,Alsea School District,0.874,Alsea Charter School,0.01558,0.05607,0,0.00623,0.08723,0.78816,0.04673,0.4424778761061947,0.09292035398230089,7,NA,NA,NA,NA,5.2,16.9,26,51.9,0.2804878048780488,0.23170731707317074,0.2073170731707317,0.10975609756097561,0.17073170731707318,0,1.9,92,21.7,12.7,10.3,11.9,29.5,12.6,23.8,23648,962
410120000019,4101200,Benton County,97324,42-Rural: Distant,2-Eligible for Title I TAS provides TAS program,226,100,21,16.14,217,4101200,17,Alsea School District,0.874,Alsea Charter School,0.01558,0.05607,0,0.00623,0.08723,0.78816,0.04673,0.4424778761061947,0.09292035398230089,8,0,33.3,0,66.7,5.2,16.9,26,51.9,0.2804878048780488,0.23170731707317074,0.2073170731707317,0.10975609756097561,0.17073170731707318,0,1.9,92,21.7,12.7,10.3,11.9,29.5,12.6,23.8,23648,962
410198000607,4101980,Deschutes County,97701,13-City: Small,6-Not eligible for either TAS or SWP,167,20,9,22.06,288,4101980,1324,Bend-La Pine Administrative School District,0.917,Amity Creek Elementary School,0,0.01183,0,0,0.05917,0.89349,0.0355,0.11976047904191617,0.05389221556886228,3,30.8,38.5,15.4,15.4,33.3,35.8,14.8,16,0.16774625865534956,0.19968729059638152,0.1489836944382399,0.12843421934331026,0.2512843421934331,0.10386419477328568,1.5,95.5,41.8,9.8,16.3,24.3,18.9,4.1,28,28563,1061
410198000607,4101980,Deschutes County,97701,13-City: Small,6-Not eligible for either TAS or SWP,167,20,9,22.06,288,4101980,1324,Bend-La Pine Administrative School District,0.917,Amity Creek Elementary School,0,0.01183,0,0,0.05917,0.89349,0.0355,0.11976047904191617,0.05389221556886228,4,44,40,8,8,33.3,35.8,14.8,16,0.16774625865534956,0.19968729059638152,0.1489836944382399,0.12843421934331026,0.2512843421934331,0.10386419477328568,1.5,95.5,41.8,9.8,16.3,24.3,18.9,4.1,28,28563,1061
410198000607,4101980,Deschutes County,97701,13-City: Small,6-Not eligible for either TAS or SWP,167,20,9,22.06,288,4101980,1324,Bend-La Pine Administrative School District,0.917,Amity Creek Elementary School,0,0.01183,0,0,0.05917,0.89349,0.0355,0.11976047904191617,0.05389221556886228,5,26.7,30,20,23.3,33.3,35.8,14.8,16,0.16774625865534956,0.19968729059638152,0.1489836944382399,0.12843421934331026,0.2512843421934331,0.10386419477328568,1.5,95.5,41.8,9.8,16.3,24.3,18.9,4.1,28,28563,1061
410123001260,4101230,Yamhill County,97101,42-Rural: Distant,5-Eligible for Title I SWP provides SWP program,335,124,26,17.56,246,4101230,1208,Amity School District,0.955,Amity Elementary School,0.02402,0,0,0.00601,0.14414,0.76577,0.06006,0.3701492537313433,0.07761194029850746,3,16.7,33.3,25,25,14.9,34.6,23.4,27.1,0.17073170731707318,0.21680216802168023,0.18699186991869918,0.14905149051490515,0.21951219512195122,0.056910569105691054,1.8,90.7,21.4,9.6,7.2,11.6,33.1,5.3,29.9,27000,963
410123001260,4101230,Yamhill County,97101,42-Rural: Distant,5-Eligible for Title I SWP provides SWP program,335,124,26,17.56,246,4101230,1208,Amity School District,0.955,Amity Elementary School,0.02402,0,0,0.00601,0.14414,0.76577,0.06006,0.3701492537313433,0.07761194029850746,4,10.4,28.4,20.9,40.3,14.9,34.6,23.4,27.1,0.17073170731707318,0.21680216802168023,0.18699186991869918,0.14905149051490515,0.21951219512195122,0.056910569105691054,1.8,90.7,21.4,9.6,7.2,11.6,33.1,5.3,29.9,27000,963
410123001260,4101230,Yamhill County,97101,42-Rural: Distant,5-Eligible for Title I SWP provides SWP program,335,124,26,17.56,246,4101230,1208,Amity School District,0.955,Amity Elementary School,0.02402,0,0,0.00601,0.14414,0.76577,0.06006,0.3701492537313433,0.07761194029850746,5,17.8,41.1,24.7,16.4,14.9,34.6,23.4,27.1,0.17073170731707318,0.21680216802168023,0.18699186991869918,0.14905149051490515,0.21951219512195122,0.056910569105691054,1.8,90.7,21.4,9.6,7.2,11.6,33.1,5.3,29.9,27000,963
410123001263,4101230,Yamhill County,97101,42-Rural: Distant,6-Not eligible for either TAS or SWP,257,84,22,16.04,246,4101230,1210,Amity School District,0.955,Amity High School,0.00794,0.0119,0,0,0.13492,0.79762,0.04762,0.32684824902723736,0.08560311284046693,NA,NA,NA,NA,NA,16.4,29.1,30.9,23.6,0.17073170731707318,0.21680216802168023,0.18699186991869918,0.14905149051490515,0.21951219512195122,0.056910569105691054,1.8,90.7,21.4,9.6,7.2,11.6,33.1,5.3,29.9,27000,963
410123001320,4101230,Yamhill County,97101,42-Rural: Distant,6-Not eligible for either TAS or SWP,207,75,17,19.45,245,4101230,1209,Amity School District,0.955,Amity Middle School,0.00485,0.01456,0,0,0.11165,0.83495,0.03398,0.36231884057971014,0.0821256038647343,6,11.5,31.1,31.1,26.2,9.1,25.1,31.4,34.3,0.17073170731707318,0.21680216802168023,0.18699186991869918,0.14905149051490515,0.21951219512195122,0.056910569105691054,1.8,90.7,21.4,9.6,7.2,11.6,33.1,5.3,29.9,27000,963
410123001320,4101230,Yamhill County,97101,42-Rural: Distant,6-Not eligible for either TAS or SWP,207,75,17,19.45,245,4101230,1209,Amity School District,0.955,Amity Middle School,0.00485,0.01456,0,0,0.11165,0.83495,0.03398,0.36231884057971014,0.0821256038647343,7,11.5,26.2,18,44.3,9.1,25.1,31.4,34.3,0.17073170731707318,0.21680216802168023,0.18699186991869918,0.14905149051490515,0.21951219512195122,0.056910569105691054,1.8,90.7,21.4,9.6,7.2,11.6,33.1,5.3,29.9,27000,963
410123001320,4101230,Yamhill County,97101,42-Rural: Distant,6-Not eligible for either TAS or SWP,207,75,17,19.45,245,4101230,1209,Amity School District,0.955,Amity Middle School,0.00485,0.01456,0,0,0.11165,0.83495,0.03398,0.36231884057971014,0.0821256038647343,8,3.8,17,47.2,32.1,9.1,25.1,31.4,34.3,0.17073170731707318,0.21680216802168023,0.18699186991869918,0.14905149051490515,0.21951219512195122,0.056910569105691054,1.8,90.7,21.4,9.6,7.2,11.6,33.1,5.3,29.9,27000,963
